feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
market_history.MELON.w24.trade_std,multiscale_market_history,39,0.0,15.491933384829668,0.16056629834254144,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.quote_change_sum,multiscale_market_history,29,-225.0,6.0,0.974792817679558,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.sales_lower_sum,multiscale_market_history,16,0.0,72.0,0.09737569060773481,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.sales_upper_sum,multiscale_market_history,115,0.0,2400.0,0.2082182320441989,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.harvest_upper_sum,multiscale_market_history,17,0.0,102.0,0.13328729281767956,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.identified_fraction,multiscale_market_history,19,0.0,1.0,0.9690953038674033,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.sale_seen,rival_sale_recency,2,0.0,1.0,0.6629834254143646,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.sale_age,rival_sale_recency,232,0.0,454.0,0.6629834254143646,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.last.trade_net,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.quote_change,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w4.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.quote_change_sum,multiscale_market_history,6,0.0,5.0,0.13950276243093923,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w12.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w12.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w12.quote_change_sum,multiscale_market_history,14,0.0,13.0,0.30732044198895025,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w24.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w24.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w24.quote_change_sum,multiscale_market_history,26,0.0,25.0,0.4937845303867403,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.EGG.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.EGG.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.last.trade_net,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.quote_change,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w4.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.quote_change_sum,multiscale_market_history,6,0.0,9.0,0.585635359116022,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w12.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w12.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w12.quote_change_sum,multiscale_market_history,8,0.0,9.0,0.8266574585635359,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w24.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w24.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w24.quote_change_sum,multiscale_market_history,11,0.0,10.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MILK.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MILK.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.last.trade_net,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.quote_change,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w4.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.quote_change_sum,multiscale_market_history,5,0.0,6.0,0.15331491712707182,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w12.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w12.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w12.quote_change_sum,multiscale_market_history,6,0.0,6.0,0.40607734806629836,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w24.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w24.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w24.quote_change_sum,multiscale_market_history,10,0.0,9.0,0.7154696132596685,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WOOL.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WOOL.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.FERTILIZER.last.trade_net,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.quote_change,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.sale_supported,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.sales_identified,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.FERTILIZER.w4.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.quote_change_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w4.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.FERTILIZER.w12.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.quote_change_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w12.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.FERTILIZER.w24.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.quote_change_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.w24.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.FERTILIZER.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.available,public_cash_accounting,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
cash_history.cash_delta,public_cash_accounting,39,-320.0,3687.0,0.07251381215469613,current_and_past_legal_observations,provisional_not_selected
cash_history.minimum_spend,public_cash_accounting,2,0.0,2.0,0.011049723756906077,current_and_past_legal_observations,provisional_not_selected
cash_history.CARROT.stock_upper,cash_constrained_supply,9,0.0,12.0,0.08494475138121547,current_and_past_legal_observations,provisional_not_selected
cash_history.CARROT.sales_lower,cash_constrained_supply,4,0.0,3.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
cash_history.CARROT.sales_upper,cash_constrained_supply,4,0.0,3.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
cash_history.CARROT.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.CARROT.revenue_upper,cash_constrained_supply,6,0.0,307.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
cash_history.TOMATO.stock_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.TOMATO.sales_lower,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.TOMATO.sales_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.TOMATO.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.TOMATO.revenue_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.STRAWBERRY.stock_upper,cash_constrained_supply,55,0.0,80.0,0.23342541436464087,current_and_past_legal_observations,provisional_not_selected
cash_history.STRAWBERRY.sales_lower,cash_constrained_supply,5,0.0,12.0,0.006906077348066298,current_and_past_legal_observations,provisional_not_selected
cash_history.STRAWBERRY.sales_upper,cash_constrained_supply,5,0.0,12.0,0.006906077348066298,current_and_past_legal_observations,provisional_not_selected
cash_history.STRAWBERRY.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.STRAWBERRY.revenue_upper,cash_constrained_supply,15,0.0,3699.0,0.006906077348066298,current_and_past_legal_observations,provisional_not_selected
cash_history.MELON.stock_upper,cash_constrained_supply,29,0.0,102.0,0.6464088397790055,current_and_past_legal_observations,provisional_not_selected
cash_history.MELON.sales_lower,cash_constrained_supply,4,0.0,12.0,0.009668508287292817,current_and_past_legal_observations,provisional_not_selected
cash_history.MELON.sales_upper,cash_constrained_supply,21,0.0,100.0,0.08598066298342541,current_and_past_legal_observations,provisional_not_selected
cash_history.MELON.additional_sales_identified,cash_constrained_supply,4,0.0,6.0,0.0013812154696132596,current_and_past_legal_observations,provisional_not_selected
cash_history.MELON.revenue_upper,cash_constrained_supply,24,0.0,2643.0,0.08598066298342541,current_and_past_legal_observations,provisional_not_selected
cash_history.EGG.stock_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.EGG.sales_lower,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.EGG.sales_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.EGG.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.EGG.revenue_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.MILK.stock_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.MILK.sales_lower,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.MILK.sales_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.MILK.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.MILK.revenue_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WOOL.stock_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WOOL.sales_lower,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WOOL.sales_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WOOL.additional_sales_identified,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WOOL.revenue_upper,cash_constrained_supply,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
cash_history.WHEAT.net_cash_identified,buyable_cash_ambiguity,2,0.0,1.0,0.9908494475138122,current_and_past_legal_observations,provisional_not_selected
cash_history.WHEAT.revenue_upper,buyable_cash_ambiguity,9,0.0,4914.0,0.004834254143646409,current_and_past_legal_observations,provisional_not_selected
cash_history.FERTILIZER.net_cash_identified,buyable_cash_ambiguity,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
cash_history.FERTILIZER.revenue_upper,buyable_cash_ambiguity,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
